order_id,product_id,category,quantity,price
31960,9078,home,2,42.22
31960,7558,apparel,3,128.35
31960,1211,home,1,190.3
31960,5841,grocery,3,51.55
31960,9995,toys,3,91.55
31961,7212,grocery,3,50.0
31961,5320,home,1,173.16
31962,1463,toys,1,108.43
31962,5021,apparel,3,79.54
31963,9648,sports,1,145.58
31963,7615,apparel,1,46.6
31964,8315,home,3,141.09
31964,2152,beauty,2,64.28
31964,5909,sports,1,374.36
31964,3340,electronics,2,310.22
31965,3312,grocery,1,35.36
31965,8496,apparel,2,78.75
31966,7874,books,3,28.96
31967,8057,electronics,3,58.87
31967,6537,electronics,2,584.68
31967,1244,grocery,2,30.4
31967,9074,home,2,57.47
31967,8159,books,2,8.95
31968,1535,grocery,3,46.29
31968,1003,electronics,2,368.65
31968,1697,apparel,3,11.95
31969,9846,beauty,2,74.78
31970,4346,grocery,2,18.59
31970,7339,electronics,3,427.62
31971,3545,electronics,1,424.82
31972,9979,home,2,28.51
31972,3128,books,1,38.27
31972,5622,grocery,1,53.44
31972,4046,electronics,1,602.94
31973,2501,beauty,1,22.63
31973,9638,electronics,2,191.48
31974,1048,electronics,2,502.27
31974,9042,sports,2,289.58
31974,7359,apparel,2,48.49
31974,6793,grocery,1,24.0
31975,5492,sports,1,179.47
31975,8245,sports,2,127.12
31975,4590,grocery,1,3.84
31976,7702,toys,2,107.91
31976,1394,grocery,1,22.09
31976,3408,grocery,3,7.84
31976,6207,apparel,2,61.15
31976,7109,beauty,1,79.18
31977,9519,books,1,24.57
31977,6855,toys,2,38.92
31977,4111,home,1,39.36
31978,4113,home,3,65.3
31978,4793,electronics,3,291.86
31979,9457,apparel,2,30.59
31979,4944,beauty,3,63.09
31980,4993,electronics,1,639.77
31980,1722,beauty,1,29.73
31980,8698,toys,1,99.6
31981,9791,beauty,1,37.61
31982,2781,electronics,1,723.12
31982,7573,beauty,3,61.61
31983,5729,toys,3,116.06
31983,9156,grocery,1,37.98
31983,2683,apparel,1,65.02
31983,8289,apparel,1,40.65
31984,5148,home,2,111.28
31985,3341,apparel,2,74.9
31986,3704,toys,2,118.6
31986,5770,electronics,1,401.04
31987,9754,home,1,213.93
31987,5366,grocery,2,32.08
31987,3938,electronics,3,775.92
31987,2118,toys,1,29.26
31987,9369,apparel,3,88.36
31988,8519,books,1,14.03
31988,9231,electronics,3,563.25
31988,5134,sports,3,378.16
31988,5085,toys,3,17.95
31988,8067,apparel,1,128.37
31989,8735,apparel,2,33.95
31989,6931,sports,1,233.96
31989,9963,apparel,1,129.11
31989,3720,toys,1,85.97
31990,8096,electronics,1,477.03
31990,1171,grocery,1,6.96
31990,1895,apparel,2,11.71
31990,2431,home,2,128.51
31991,7976,toys,2,15.71
31991,3778,electronics,2,727.02
31991,5453,electronics,3,395.13
31991,2935,sports,2,91.69
31992,4782,beauty,2,66.46
31992,8091,beauty,3,62.16
31992,7556,toys,3,81.68
31993,2172,electronics,2,454.77
31993,7054,grocery,3,46.61
31993,6230,electronics,3,386.08
31993,4220,books,3,6.7
31994,7718,apparel,1,52.45
31994,1762,electronics,1,182.75
31994,4065,grocery,3,23.51
31994,5884,home,1,258.83
31994,5140,apparel,2,55.38
31995,3317,apparel,2,118.36
31995,4224,electronics,2,124.31
31995,5193,grocery,1,51.69
31995,1637,apparel,1,31.29
31996,1651,electronics,1,301.83
31996,4258,grocery,2,35.49
31996,8643,apparel,3,71.86
31996,4349,books,2,10.18
31996,9539,home,3,108.13
31997,8046,toys,2,69.13
31997,8140,electronics,1,106.96
31998,7018,books,3,19.27
31999,5702,grocery,1,25.47
31999,9187,apparel,1,80.93
31999,6976,apparel,2,107.66
31999,8789,electronics,1,771.02
32000,5461,grocery,3,53.71
32000,6395,electronics,2,256.75
32000,7061,grocery,2,40.3
32000,9315,home,3,101.01
32000,9365,electronics,1,707.96
32001,5837,apparel,2,38.2
32001,3623,electronics,2,146.8
32001,7084,apparel,2,36.24
32002,3760,electronics,3,798.0
32002,4574,toys,2,93.83
32002,2316,apparel,1,92.58
32003,3675,apparel,3,24.28
32003,6006,grocery,2,30.96
32003,9866,toys,3,14.36
32004,5411,home,2,219.89
32004,9732,sports,1,214.88
32004,8919,sports,1,295.09
32004,6206,sports,1,281.4
32004,8368,beauty,1,83.66
32005,3685,books,3,33.44
32005,9537,grocery,2,45.79
32005,1502,beauty,2,13.25
32005,6585,beauty,1,69.4
32006,4089,grocery,2,7.93
32006,3513,home,1,53.97
32006,8811,books,1,29.59
32006,3743,sports,3,100.7
32007,6904,home,1,193.82
32008,1808,home,1,188.87
32009,5214,beauty,2,78.15
32010,6281,grocery,2,22.13
32010,2336,beauty,1,15.19
32010,6070,sports,3,69.42
32011,3834,grocery,3,33.61
32011,4583,sports,1,324.59
32011,5854,grocery,2,18.67
32011,7077,books,1,24.27
32012,6047,electronics,3,503.84
32012,7520,electronics,3,53.91
32012,6673,beauty,3,20.78
32013,4462,home,3,55.94
32013,7498,sports,1,82.09
32013,4594,electronics,2,198.49
32013,2898,books,2,36.69
32014,6590,electronics,2,234.59
32014,1030,apparel,3,102.69
32014,9139,electronics,2,401.34
32014,8020,toys,2,79.08
32015,9786,sports,3,225.27
32015,5283,electronics,3,716.64
32016,5964,grocery,1,32.71
32016,4239,apparel,1,57.03
32016,9932,apparel,3,116.67
32016,3140,beauty,1,73.53
32016,8762,sports,1,72.28
32017,9808,grocery,3,35.52
32017,8961,toys,1,103.66
32018,2687,grocery,3,51.96
32018,8844,grocery,2,54.19
32018,3348,books,1,20.12
32018,9544,apparel,3,80.32
32019,7436,toys,1,116.5
32020,7068,toys,2,38.18
32021,6604,home,1,146.19
32021,9927,sports,2,333.33
32021,8153,apparel,1,132.69
32021,9052,toys,3,28.87
32021,5955,toys,3,48.76
32022,6279,sports,1,268.14
32022,5896,sports,2,311.04
32022,5168,sports,3,177.39
32022,7900,beauty,1,30.2
32022,4491,toys,2,117.86
32023,1984,electronics,1,631.99
32024,7213,grocery,3,3.12
32024,3455,sports,3,17.95
32024,2274,sports,1,250.37
32025,9888,home,3,185.28
32025,8502,home,1,132.07
32026,2612,apparel,3,91.66
32026,7024,home,3,97.01
32027,5494,toys,2,36.73
32027,3911,grocery,2,34.41
32027,9881,electronics,1,345.55
32028,5720,grocery,3,18.02
32028,8579,apparel,2,109.79
32028,8526,home,1,196.7
32029,6734,apparel,3,84.36
32029,4885,home,3,144.37
32029,6139,apparel,1,115.72
32029,2847,grocery,2,53.64
32030,5186,books,2,7.2
32030,7134,electronics,1,591.32
32031,5423,home,3,147.68
32031,2331,beauty,2,62.64
32031,9456,grocery,2,33.26
32031,4986,toys,2,36.23
32031,2652,beauty,2,11.61
32032,3598,books,3,11.74
32032,6065,apparel,3,104.36
32032,9625,home,3,162.2
32032,4080,grocery,2,45.43
32032,8260,apparel,2,35.01
32033,3534,beauty,2,73.48
32033,7387,apparel,3,45.97
32033,6759,beauty,3,36.54
32034,7173,home,1,57.01
32034,2676,electronics,2,544.43
32034,1091,electronics,3,725.53
32034,5207,grocery,2,23.09
32035,9423,electronics,3,235.56
32035,9869,books,1,34.58
32035,8709,apparel,3,17.53
32035,3867,sports,3,205.97
32036,7061,books,2,16.98
32036,1611,electronics,2,574.02
32036,1138,apparel,2,141.5
32037,2554,electronics,3,325.99
32037,4284,home,3,111.75
32037,9570,electronics,2,363.65
32037,1458,grocery,1,7.98
32037,6020,apparel,1,13.77
32038,1392,beauty,2,24.75
32038,7199,electronics,1,385.25
32039,4122,apparel,3,69.36
32039,5070,sports,2,197.24
32039,2616,books,1,20.7
32039,1446,beauty,1,23.67
32039,5745,apparel,3,119.97
32040,5453,electronics,3,657.46
32040,1469,toys,2,18.44
32040,5093,apparel,3,94.09
32041,9737,home,3,250.14
32042,4938,beauty,3,45.55
32042,6665,apparel,2,34.68
32043,4882,grocery,3,37.92
32043,2771,electronics,2,153.38
32043,8404,home,1,153.73
32043,6058,apparel,1,138.39
32043,8484,grocery,3,30.53
32044,9769,beauty,3,57.74
32044,1391,apparel,3,83.69
32045,9601,electronics,1,734.28
32046,9156,apparel,3,28.07
32047,5948,sports,3,229.3
32047,3692,electronics,1,586.69
32048,5235,home,2,160.07
32049,6691,home,2,207.1
32049,2888,electronics,2,460.43
32049,3673,beauty,3,41.33
32049,6110,home,3,144.1
32050,9684,sports,3,287.43
32050,8852,sports,1,287.46
32050,5781,sports,1,113.33
32050,4395,grocery,1,45.68
32051,3093,electronics,2,372.93
32052,5110,books,2,33.14
32053,5748,home,3,189.48
32054,3459,electronics,1,632.16
32054,5791,toys,2,53.34
32054,1625,apparel,3,138.25
32054,4137,grocery,1,27.5
32054,1272,sports,1,124.89
32055,7272,books,3,20.65
32055,2352,electronics,3,469.8
32055,1824,sports,1,371.08
32056,2389,beauty,1,43.2
32057,8307,apparel,1,141.04
32057,9454,home,3,248.22
32057,4063,apparel,3,130.72
32058,7308,home,2,36.07
32058,8061,electronics,1,83.31
32058,1257,beauty,1,42.11
32058,9298,grocery,1,5.85
32059,6276,home,2,78.8
32059,9494,grocery,3,26.78
32059,6395,toys,3,112.89
32060,1715,electronics,1,402.8
32060,9273,electronics,2,302.12
32060,5420,grocery,3,4.02
32060,7311,grocery,3,41.55
32061,9605,home,1,243.36
32061,3672,electronics,3,332.16
32062,5507,beauty,1,43.71
32062,9003,electronics,3,310.33
32062,5942,home,3,223.55
32062,1445,sports,3,195.59
32063,8603,electronics,1,691.21
32063,5610,apparel,1,118.56
32063,2619,sports,2,81.12
32064,9042,books,2,38.54
32064,6513,sports,3,371.4
32065,9316,electronics,3,396.64
32065,5088,books,3,31.22
32065,5228,home,3,58.51
32065,2996,beauty,2,36.48
32065,5590,books,1,15.48
32066,9276,beauty,1,18.22
32067,6046,apparel,1,79.55
32068,2410,electronics,2,564.29
32069,6118,apparel,1,111.18
32069,9123,apparel,2,65.13
32070,9740,beauty,2,21.16
32070,7143,electronics,3,303.86
32070,6612,apparel,2,23.23
32070,9752,electronics,2,377.22
32070,8280,electronics,3,84.79
32071,7645,toys,1,99.12
32071,9402,electronics,3,429.21
32071,5678,grocery,1,41.25
32071,2164,apparel,1,133.12
32072,4666,electronics,1,675.05
32072,3649,apparel,3,124.12
32072,2467,sports,1,87.67
32072,8942,beauty,1,55.14
32072,9331,apparel,3,138.77
32073,8270,electronics,3,607.47
32073,8515,apparel,3,28.98
32073,8983,home,2,106.68
32074,4716,grocery,3,23.24
32074,9657,grocery,1,32.37
32075,9591,electronics,2,712.34
32075,9907,apparel,2,116.36
32076,5554,sports,1,356.83
32076,6711,electronics,1,792.42
32077,4899,toys,1,74.26
32077,5782,sports,2,203.91
32077,2628,beauty,1,49.56
32077,6051,apparel,1,102.22
32078,6831,books,3,25.74
32078,4395,home,3,276.49
32079,1447,books,1,38.42
32080,5712,electronics,2,154.52
32080,1852,apparel,3,67.14
32080,3362,sports,3,223.61
32080,7959,electronics,1,390.03
32080,2330,sports,2,204.45
32081,4666,grocery,1,18.19
32081,4743,apparel,2,97.25
32082,2888,sports,2,239.54
32082,2381,sports,1,153.46
32082,6436,beauty,3,78.99
32082,4513,apparel,2,125.82
32083,8274,home,3,299.97
32083,1094,toys,3,20.16
32083,4340,home,3,249.34
32083,9048,apparel,1,114.81
32084,9189,apparel,2,35.47
32084,4765,books,1,32.42
32084,8217,books,3,8.99
32084,8503,home,2,237.76
32084,6417,grocery,1,5.71
32085,9573,electronics,2,182.12
32085,9133,toys,1,88.6
32085,2096,sports,2,374.94
32086,1555,home,1,25.54
32087,8801,home,1,59.8
32088,1786,sports,3,57.83
32088,5808,sports,2,59.72
32088,3656,books,2,38.73
32089,7535,books,2,16.95
32089,8918,grocery,1,5.49
32090,6551,home,2,236.1
32091,7221,home,2,94.8
32092,5129,electronics,2,647.17
32092,8931,electronics,2,692.1
32092,8501,home,1,196.67
32092,9114,home,1,75.82
32092,1954,apparel,2,27.12
32093,6134,books,1,8.84
32093,6533,beauty,3,75.94
32093,7722,electronics,1,762.63
32094,6650,beauty,1,66.0
32094,3433,apparel,1,49.07
32094,7569,electronics,1,344.69
32095,2475,sports,3,114.0
32096,5058,home,3,169.53
32097,5256,grocery,1,11.26
32097,2824,home,3,256.87
32097,8015,sports,3,229.26
32097,4126,electronics,2,560.59
32098,6354,beauty,2,55.46
32099,9411,sports,1,158.13
32099,4020,grocery,2,46.85
32099,4316,beauty,2,60.33
32099,1079,home,1,123.19
32099,1024,apparel,2,60.19
32100,7181,grocery,3,24.39
32100,5150,books,3,39.98
32100,5167,grocery,1,3.68
32101,7085,sports,1,68.74
32101,4703,apparel,3,38.93
32101,2941,apparel,1,80.11
32102,8757,apparel,3,17.62
32102,8507,electronics,2,277.48
32103,7651,grocery,1,51.68
32103,3301,apparel,1,149.01
32103,3011,books,1,32.17
32103,2691,apparel,2,36.88
32103,7240,electronics,3,721.15
32104,9590,home,2,158.34
32104,8816,sports,3,298.28
32104,8008,books,1,31.91
32104,5417,apparel,2,98.41
32105,9687,apparel,1,37.4
32105,6810,electronics,2,89.44
32106,8078,grocery,1,18.55
32106,7430,sports,2,43.09
32106,4875,electronics,3,65.1
32106,3372,electronics,2,256.55
32106,3590,sports,2,63.18
32107,4098,sports,3,110.58
32107,3929,books,3,9.82
32107,7000,electronics,2,564.47
32107,8958,electronics,1,642.0
32107,4199,apparel,2,132.19
32108,3861,beauty,2,60.67
32108,6117,sports,2,375.76
32108,8803,grocery,2,12.55
32108,7693,toys,2,38.85
32109,8099,apparel,3,30.31
32109,2493,beauty,3,49.52
32109,5359,grocery,2,19.28
32109,3439,beauty,2,75.31
32110,2120,grocery,2,8.32
32110,8354,sports,2,136.0
32110,9533,apparel,3,122.06
32111,6304,electronics,2,545.67
32111,3148,apparel,2,64.76
32111,5459,grocery,2,45.42
32112,8927,electronics,1,195.52
32112,2683,grocery,3,32.47
32112,9512,toys,1,101.61
32113,5817,sports,3,386.04
32114,8175,sports,2,64.1
32114,6223,grocery,1,20.38
32114,1254,sports,2,384.39
32114,4383,home,3,103.81
32115,2913,sports,3,243.1
32116,3663,grocery,3,27.92
32117,6652,books,3,38.17
32117,5124,books,1,8.33
32118,5798,sports,1,280.19
32119,1433,sports,3,257.39
32120,8114,home,1,209.42
32120,1404,electronics,3,139.67
32120,2491,home,3,97.97
32120,8829,apparel,1,122.95
32121,5467,grocery,3,7.87
32121,4227,books,2,6.86
32121,9478,toys,1,33.5
32122,2165,grocery,2,18.09
32122,4762,home,2,154.44
32122,7200,grocery,1,50.18
32123,6030,home,3,293.4
32123,8391,sports,1,149.56
32123,9893,apparel,3,101.91
32123,5736,electronics,2,584.89
32123,1060,grocery,1,46.34
32124,2957,toys,2,64.59
32124,3877,beauty,2,68.96
32124,8751,apparel,3,134.76
32124,2906,electronics,2,722.31
32125,6724,sports,2,390.45
32125,7806,toys,3,103.67
32126,8592,books,3,13.04
32126,8631,electronics,3,94.47
32126,4952,sports,3,345.32
32127,7589,electronics,1,526.73
32128,9728,apparel,1,91.81
32128,6032,home,2,145.24
32128,5742,beauty,1,66.07
32128,7784,sports,3,174.33
32129,6328,home,1,82.82
32130,5617,home,3,186.36
32130,2208,apparel,2,11.66
32130,9585,grocery,1,36.97
32130,1516,electronics,3,757.8
32131,2536,home,1,101.28
32131,2210,electronics,3,125.14
32132,3054,electronics,1,703.56
32132,6228,electronics,1,444.8
32133,8031,home,2,83.62
32133,3192,home,1,38.45
32133,3907,books,3,27.62
32133,8089,grocery,2,24.58
32133,4935,home,3,273.85
32134,7139,sports,1,139.4
32134,2898,grocery,1,26.17
32134,4342,electronics,3,272.78
32134,8208,grocery,1,15.41
32135,1911,apparel,1,116.36
32136,4341,electronics,3,781.73
32136,3373,toys,3,109.85
32136,1811,beauty,1,22.36
32136,5641,electronics,3,475.65
32136,3859,toys,3,80.11
32137,7876,beauty,1,79.26
32137,7315,sports,3,273.5
32137,1577,grocery,3,6.67
32138,3152,electronics,3,164.22
32138,6232,electronics,3,395.72
32138,2510,sports,2,201.62
32138,4192,toys,1,79.11
32138,9206,apparel,1,140.54
32139,3415,beauty,2,72.43
32139,7088,books,3,39.8
32139,4040,grocery,3,8.34
32139,5478,sports,3,88.45
32139,3861,sports,3,128.96
32140,7989,electronics,2,424.05
32141,6814,electronics,2,150.02
32141,8582,toys,1,35.34
32141,2998,apparel,1,106.96
32142,2058,apparel,3,64.64
32143,2673,sports,3,302.96
32144,6236,toys,3,48.75
32144,9665,electronics,3,492.19
32144,4394,toys,1,49.59
32144,7273,toys,2,72.84
32144,6676,toys,3,87.37
32145,7082,grocery,2,11.51
32146,8414,apparel,2,86.55
32146,5977,beauty,2,43.67
32146,9440,electronics,2,312.91
32146,6887,sports,1,211.12
32147,6632,apparel,3,22.34
32148,7335,home,3,262.54
32148,3525,apparel,3,146.7
32148,2814,home,3,65.2
32148,2007,books,1,35.97
32148,4300,books,2,31.33
32149,4084,home,3,248.22
32149,1464,beauty,1,35.86
32149,2045,home,2,169.47
32149,9493,apparel,3,114.08
32150,8795,apparel,1,35.25
32151,6406,grocery,1,57.11
32152,6472,books,3,38.18
32152,1014,electronics,2,558.83
32153,1987,sports,2,258.58
32153,6167,sports,3,289.01
32153,8711,grocery,3,42.57
32153,7612,sports,2,115.83
32154,3508,electronics,2,76.31
32155,7485,beauty,1,42.9
32156,3522,beauty,2,49.01
32156,7938,apparel,3,92.92
32156,5940,home,3,34.84
32156,5279,toys,3,110.88
32156,6542,books,2,38.87
32157,1222,home,1,184.53
32158,7670,home,1,127.94
32158,7908,toys,1,53.05
32158,2197,sports,2,169.02
32158,1616,toys,2,91.25
32158,6549,grocery,3,57.9
32159,1063,apparel,1,132.69
32159,2150,grocery,2,56.56
32159,6271,toys,1,96.36
32160,2887,books,3,33.92
32161,3693,apparel,2,114.23
32161,9264,beauty,2,13.62
32161,9728,home,1,268.28
32161,5595,apparel,1,71.62
32161,7432,apparel,2,72.41
32162,3591,home,1,95.69
32162,1442,books,1,38.04
32162,8270,books,1,36.96
32163,5910,apparel,3,127.79
32163,8898,beauty,2,85.72
32164,3846,beauty,2,60.42
32165,7530,electronics,2,435.94
32166,7356,sports,3,73.99
32166,1034,electronics,3,663.78
32166,6955,toys,3,99.35
32166,4096,beauty,1,82.36
32167,6817,sports,2,309.8
32167,5814,sports,2,250.88
32167,3260,toys,3,58.45
32167,1401,grocery,3,51.0
32168,9463,electronics,2,790.85
32169,4532,toys,2,94.88
32169,9192,electronics,3,703.3
32169,2823,home,1,46.66
32169,8954,electronics,3,476.77
32169,2626,toys,2,47.04
32170,5933,electronics,3,344.17
32171,5931,apparel,2,25.05
32171,7852,apparel,1,88.04
32171,4109,grocery,3,39.74
32171,1147,grocery,3,53.73
32172,2807,home,2,118.26
32172,6529,apparel,3,127.91
32172,3964,beauty,2,34.22
32172,1238,beauty,3,10.63
32173,3375,grocery,2,8.12
32173,7344,toys,1,61.83
32173,9744,electronics,3,485.68
32173,3806,apparel,3,138.03
32173,7563,grocery,3,13.6
32174,5407,toys,2,71.13
32174,6771,grocery,2,50.15
32174,8198,home,1,233.54
32175,2725,beauty,1,13.04
32175,2670,books,3,28.02
32175,3754,grocery,3,4.63
32175,6624,books,1,34.37
32176,1482,home,2,84.57
32176,9812,grocery,1,24.96
32177,5569,sports,3,175.07
32177,4110,apparel,2,111.41
32178,4550,electronics,3,590.29
32178,2321,electronics,1,275.86
32179,5814,sports,3,73.46
32179,7251,books,2,26.78
32179,6510,toys,1,49.27
32180,8953,toys,1,52.52
32180,9712,apparel,2,115.93
32181,9685,grocery,2,46.22
32181,3548,sports,1,252.93
32182,5041,sports,3,352.74
32182,9862,home,1,209.26
32183,6514,books,3,34.22
32184,3703,electronics,3,732.26
32185,5782,sports,1,134.24
32185,8616,grocery,2,50.04
32186,6370,electronics,1,744.88
32187,1132,toys,1,108.72
32187,8917,toys,1,81.41
32187,5097,toys,3,11.41
32187,5622,beauty,3,39.2
32188,9293,apparel,2,140.93
32188,2277,home,3,241.71
32188,9159,apparel,2,62.21
32188,7184,books,3,21.48
32188,6890,home,1,184.66
32189,1976,books,2,14.87
32189,3135,electronics,1,144.11
32189,3832,apparel,2,44.51
32190,2552,beauty,3,15.17
32190,6062,sports,1,140.21
32190,6292,grocery,3,49.2
32190,2286,electronics,1,781.58
32190,4764,apparel,2,98.95
32191,9597,home,1,106.62
32191,1930,sports,1,127.94
32191,5144,toys,3,86.8
32191,4498,apparel,1,37.69
32191,9237,apparel,1,99.82
32192,6360,home,2,231.73
32192,2601,books,2,17.26
32192,2149,electronics,3,61.01
32193,9608,electronics,2,332.23
32194,8982,electronics,3,432.25
32194,3537,books,3,9.43
32194,9541,home,2,24.93
32195,7050,beauty,2,45.49
32195,3900,electronics,3,312.84
32195,6380,home,1,90.21
32196,2768,books,2,33.67
32196,3481,sports,2,34.61
32196,5422,sports,2,98.21
32196,4380,home,2,78.57
32196,4311,beauty,2,30.95
32197,5965,home,1,212.37
32197,9754,books,2,15.26
32197,5273,electronics,1,648.12
32197,8628,apparel,1,26.8
32198,4107,books,1,14.26
32198,9351,home,2,255.21
32198,4913,apparel,2,49.72
32198,8769,sports,3,277.87
32198,7779,home,3,280.06
32199,3589,sports,2,356.57
32199,7960,electronics,1,271.71
32199,1572,electronics,1,125.71
32200,8107,electronics,3,130.24
32201,6368,home,1,267.01
32201,8897,apparel,3,119.83
32202,2284,electronics,1,439.62
32202,9305,books,2,25.07
32203,4263,electronics,2,360.43
32203,8545,grocery,1,51.98
32203,8161,books,1,15.24
32204,5285,books,1,25.34
32204,2807,electronics,2,150.28
32204,5712,home,3,81.63
32204,7445,electronics,3,745.41
32204,9373,apparel,3,75.18
32205,8857,electronics,1,783.52
32205,3108,electronics,2,280.35
32206,8001,toys,1,111.51
32206,9743,electronics,2,374.75
32207,4648,electronics,3,646.06
32208,5024,apparel,3,74.62
32208,1699,beauty,2,46.95
32208,3150,apparel,1,79.06
32209,3381,home,2,28.08
32209,3652,home,1,176.77
32209,1760,books,3,26.56
32210,9955,toys,3,101.53
32211,8543,grocery,3,31.1
32211,8176,home,3,279.47
32211,8875,home,2,108.35
32212,5197,electronics,2,80.27
32212,9099,grocery,1,36.57
32212,4078,toys,1,17.49
32213,5813,grocery,3,55.15
32213,1442,apparel,3,130.51
32213,8082,home,2,121.77
32214,6269,grocery,2,43.67
32214,6939,grocery,1,13.87
32214,8560,home,3,279.8
32214,9536,home,2,212.75
32215,7351,sports,2,87.84
32215,9992,home,2,66.41
32215,6468,beauty,3,74.68
32215,1381,beauty,2,88.36
32216,9767,apparel,3,44.23
32216,4384,grocery,3,7.31
32217,6339,books,1,13.73
32217,2482,electronics,3,332.41
32217,2069,toys,2,111.16
32217,9718,grocery,2,46.79
32217,8884,sports,2,261.41
32218,9660,home,3,121.81
32219,4459,apparel,1,73.57
32219,2170,apparel,1,40.16
32220,7945,electronics,3,498.89
32221,8357,toys,3,90.2
32222,7467,sports,3,364.13
32222,9801,electronics,3,672.12
32223,1771,grocery,2,44.9
32223,2920,grocery,1,12.07
32223,6611,home,2,289.59
32224,3243,home,2,121.91
32224,6692,sports,3,151.23
32225,2122,home,2,25.0
32226,3788,apparel,1,36.47
32226,5910,electronics,2,434.8
32226,2240,sports,2,32.33
32227,7657,books,3,14.84
32227,7237,beauty,1,60.8
32227,1891,electronics,1,546.72
32228,4253,toys,2,86.14
32229,9887,home,2,134.4
32229,6984,home,2,217.06
32229,6759,books,2,15.87
32229,3607,grocery,3,13.5
32229,3538,toys,3,104.89
32230,7245,grocery,1,58.31
32230,8824,grocery,3,31.32
32231,9888,books,1,30.73
32231,6323,grocery,1,8.7
32231,5353,grocery,1,52.61
32231,1018,sports,2,127.27
32232,4572,grocery,1,43.76
32232,6240,home,3,134.58
32232,6006,grocery,2,16.92
32232,2631,electronics,2,539.7
32233,9515,grocery,1,48.91
32233,9348,grocery,1,49.14
32233,5441,apparel,2,115.66
32233,6422,grocery,2,29.75
32233,3668,home,3,80.86
32234,6754,beauty,1,27.4
32234,9270,grocery,3,43.17
32235,5770,apparel,3,74.51
32235,9286,home,3,137.4
32236,2794,electronics,1,458.65
32236,8943,beauty,2,43.4
32236,9109,books,1,34.27
32236,6162,apparel,1,85.92
32237,2740,electronics,1,428.31
32237,9686,beauty,1,30.45
32237,1360,books,2,36.93
32237,3704,home,2,126.15
32237,2062,electronics,1,304.36
32238,8541,grocery,2,31.97
32238,2502,toys,1,104.46
32238,5184,home,3,250.21
32238,2650,toys,1,107.58
32239,7898,books,2,34.67
32239,1557,beauty,3,38.5
32239,3190,electronics,2,181.02
32239,4721,beauty,3,78.07
32239,4236,grocery,2,45.7
32240,7126,electronics,1,719.23
32240,4827,home,2,82.48
32241,6920,sports,1,324.61
32242,8164,apparel,2,60.73
32242,4964,electronics,1,438.49
32242,1189,electronics,3,795.17
32243,3113,books,3,32.31
32244,5745,apparel,3,121.53
32245,7965,beauty,2,15.97
32245,1158,beauty,3,44.31
32245,5062,electronics,1,164.92
32245,8055,apparel,3,146.24
32245,5833,books,1,13.75
32246,5488,grocery,1,33.94
32246,1085,apparel,3,25.83
32246,5449,beauty,3,44.07
32246,1448,beauty,1,78.24
32246,3215,beauty,2,83.63
32247,7658,apparel,1,86.19
32247,8751,electronics,3,792.26
32247,5050,grocery,3,40.24
32247,8959,electronics,1,367.16
32248,9374,home,1,46.28
32248,7775,apparel,2,36.46
32249,5031,beauty,1,40.43
32250,4536,grocery,3,4.51
32250,9381,electronics,2,351.31
32250,6726,beauty,3,43.36
32250,1430,apparel,3,133.43
32250,2471,home,3,192.09
32251,8723,home,3,101.15
32251,9072,apparel,3,135.02
32251,3153,apparel,3,33.21
32251,3263,grocery,3,51.61
32251,7628,toys,1,48.19
32252,1354,apparel,2,80.55
32252,5804,apparel,1,132.16
32252,4107,sports,2,247.23
32253,3459,beauty,3,72.04
32254,1361,beauty,3,86.73
32254,9935,apparel,1,100.92
32255,8274,sports,2,131.92
32255,2231,electronics,1,732.2
32255,8339,home,2,228.23
32255,1434,apparel,3,145.68
32256,5205,electronics,2,365.69
32256,2854,electronics,3,305.42
32256,4638,toys,2,72.47
32256,7063,toys,2,55.41
32257,2425,books,1,12.37
32257,9568,home,3,31.69
32258,7726,apparel,2,43.42
32258,6002,sports,3,361.48
32258,7073,grocery,3,22.87
32258,1772,beauty,2,51.76
32259,4385,books,3,16.41
32259,9141,apparel,3,56.51
32259,8401,books,3,13.45
32260,7973,electronics,3,711.67
32261,7094,books,3,37.71
32261,5338,home,2,31.1
32261,3232,electronics,1,155.32
32261,3359,home,1,264.09
32261,5201,electronics,2,564.16
32262,9955,sports,3,368.55
32262,6235,sports,1,142.04
32262,5662,apparel,2,63.33
32262,5782,beauty,2,84.32
32262,7625,toys,1,20.99
32263,5579,home,3,242.6
32263,5526,grocery,3,51.41
32264,1123,home,2,205.96
32264,2526,toys,3,9.13
32265,8470,electronics,3,439.72
32266,6110,toys,3,109.42
32266,9983,apparel,2,105.21
32266,5558,home,3,45.91
32266,3224,beauty,2,22.6
32267,3888,apparel,3,72.02
32267,4391,apparel,2,59.86
32267,7736,electronics,2,211.52
32267,7853,sports,1,331.14
32268,6678,home,1,70.37
32268,4611,sports,1,330.04
32268,3727,apparel,2,66.57
32268,3188,beauty,2,42.4
32268,7669,books,2,32.36
32269,3720,home,1,181.21
32269,4699,toys,1,59.13
32269,1341,sports,3,359.77
32269,7914,beauty,3,61.31
32270,7680,apparel,3,118.66
32270,2660,electronics,3,116.14
32271,9528,electronics,3,434.02
32271,7827,toys,2,46.28
32271,2320,beauty,1,64.9
32271,4509,toys,1,110.13
32272,8832,home,1,152.51
32273,8280,toys,3,13.45
32273,6358,home,1,29.62
32273,9340,apparel,2,98.44
32273,7760,apparel,1,87.17
32273,5683,apparel,2,118.29
